iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
21,100,400,100,False,True,False,10960,206244,386948
21,100,100,400,False,False,True,11008,198952,380156
22,400,100,100,True,False,False,10996,195700,376728
22,100,400,100,False,True,False,10944,233532,414160
22,100,100,400,False,False,True,11248,199388,379852
23,400,100,100,True,False,False,11140,208524,390624
23,100,400,100,False,True,False,11184,204856,386764
23,100,100,400,False,False,True,11120,200196,380988
24,400,100,100,True,False,False,11020,230168,410800
24,100,400,100,False,True,False,10952,197172,377992
24,100,100,400,False,False,True,11000,205960,387036
25,400,100,100,True,False,False,11048,205348,388244
25,100,400,100,False,True,False,11064,200712,381872
25,100,100,400,False,False,True,11140,198180,378140
26,400,100,100,True,False,False,10896,202784,383320
26,100,400,100,False,True,False,11140,204380,384676
26,100,100,400,False,False,True,10980,203148,385756
27,400,100,100,True,False,False,10980,198360,379352
27,100,400,100,False,True,False,11184,198760,381200
27,100,100,400,False,False,True,11088,201548,382360
28,400,100,100,True,False,False,11076,201256,381688
28,100,400,100,False,True,False,11080,202328,383148
28,100,100,400,False,False,True,10976,205600,386504
29,400,100,100,True,False,False,11056,216312,396984
29,100,400,100,False,True,False,11064,202084,382836
29,100,100,400,False,False,True,11140,214356,396772
30,400,100,100,True,False,False,11052,203200,384012
30,100,400,100,False,True,False,11132,202996,383580
30,100,100,400,False,False,True,10952,205644,385816
31,400,100,100,True,False,False,10924,208216,388844
31,100,400,100,False,True,False,10944,213244,394100
31,100,100,400,False,False,True,10980,211208,392032
32,400,100,100,True,False,False,10932,198716,379596
32,100,400,100,False,True,False,10952,203588,386288
32,100,100,400,False,False,True,10980,204500,387184
33,400,100,100,True,False,False,10948,204652,387016
33,100,400,100,False,True,False,11036,195684,376604
33,100,100,400,False,False,True,11064,225752,405816
34,400,100,100,True,False,False,10920,204072,386720
34,100,400,100,False,True,False,10924,197940,379348
34,100,100,400,False,False,True,10980,204316,385164
35,400,100,100,True,False,False,11064,203004,383556
35,100,400,100,False,True,False,11072,202576,384904
35,100,100,400,False,False,True,11136,199672,379880
1,600,100,100,True,False,False,11100,242468,424628
1,100,600,100,False,True,False,11144,214552,395168
1,100,100,600,False,False,True,10984,221168,401808
2,600,100,100,True,False,False,11008,243812,425844
2,100,600,100,False,True,False,10988,229628,412292
2,100,100,600,False,False,True,11192,226528,407132
3,600,100,100,True,False,False,11124,226752,407156
3,100,600,100,False,True,False,11192,227280,409420
3,100,100,600,False,False,True,10940,217624,400500
4,600,100,100,True,False,False,11076,224424,405340
4,100,600,100,False,True,False,10944,218016,401004
4,100,100,600,False,False,True,11120,222200,402620
5,600,100,100,True,False,False,10956,222872,403496
5,100,600,100,False,True,False,11012,246684,427192
5,100,100,600,False,False,True,11080,216656,397260
6,600,100,100,True,False,False,10972,243196,424160
6,100,600,100,False,True,False,10936,222384,402944
6,100,100,600,False,False,True,11132,222564,403612
7,600,100,100,True,False,False,11140,220296,401004
7,100,600,100,False,True,False,11124,223908,404500
7,100,100,600,False,False,True,10992,220244,402864
8,600,100,100,True,False,False,11020,226284,406804
8,100,600,100,False,True,False,11008,225208,405940
8,100,100,600,False,False,True,11068,221780,404176
9,600,100,100,True,False,False,11192,225568,405752
9,100,600,100,False,True,False,10932,218360,398836
9,100,100,600,False,False,True,10932,214740,395476
10,600,100,100,True,False,False,10992,214868,395496
10,100,600,100,False,True,False,11124,214416,395088
10,100,100,600,False,False,True,11032,212112,393004
11,600,100,100,True,False,False,10996,243152,423876
11,100,600,100,False,True,False,10976,249816,430444
11,100,100,600,False,False,True,11024,245016,425768
12,600,100,100,True,False,False,11012,254424,434720
12,100,600,100,False,True,False,11068,214960,395940
12,100,100,600,False,False,True,10908,225968,406600
13,600,100,100,True,False,False,11144,245000,427460
13,100,600,100,False,True,False,11000,214316,395080
13,100,100,600,False,False,True,10896,252236,432924
14,600,100,100,True,False,False,11012,219972,400396
14,100,600,100,False,True,False,10984,231108,411728
14,100,100,600,False,False,True,11112,239272,421480
15,600,100,100,True,False,False,11116,216128,396428
15,100,600,100,False,True,False,11004,236444,417168
15,100,100,600,False,False,True,11124,215952,396024
16,600,100,100,True,False,False,11008,212540,392976
16,100,600,100,False,True,False,11024,220584,401248
16,100,100,600,False,False,True,11132,227988,408324
17,600,100,100,True,False,False,11016,227972,410844
17,100,600,100,False,True,False,11136,249844,430764
17,100,100,600,False,False,True,11068,223192,405960
18,600,100,100,True,False,False,10984,246604,427020
18,100,600,100,False,True,False,11000,226776,407304
18,100,100,600,False,False,True,11128,222576,403412
19,600,100,100,True,False,False,11188,226100,406424
19,100,600,100,False,True,False,11184,224492,405308
19,100,100,600,False,False,True,11056,219968,400192
20,600,100,100,True,False,False,10984,225508,406156
20,100,600,100,False,True,False,11012,223452,405820
20,100,100,600,False,False,True,10960,210032,390680
21,600,100,100,True,False,False,11152,221628,401864
21,100,600,100,False,True,False,11188,214256,395036
21,100,100,600,False,False,True,10996,223800,406588
22,600,100,100,True,False,False,10972,219688,402224
22,100,600,100,False,True,False,10932,234752,415504
22,100,100,600,False,False,True,11080,226672,407552
23,600,100,100,True,False,False,11124,219560,400176
23,100,600,100,False,True,False,11100,218356,398872
23,100,100,600,False,False,True,11064,224036,404216
24,600,100,100,True,False,False,10988,213432,394168
24,100,600,100,False,True,False,11020,222724,403148
24,100,100,600,False,False,True,11000,223436,403964
25,600,100,100,True,False,False,10996,254316,434940
25,100,600,100,False,True,False,11116,226596,407236
25,100,100,600,False,False,True,10988,231568,414120
26,600,100,100,True,False,False,11060,223844,406500
26,100,600,100,False,True,False,11136,220808,400936
26,100,100,600,False,False,True,10940,224244,405216
27,600,100,100,True,False,False,11012,216084,396820
27,100,600,100,False,True,False,10944,213692,396512
27,100,100,600,False,False,True,11044,221852,404412
28,600,100,100,True,False,False,11076,219564,400308
28,100,600,100,False,True,False,11088,218024,398360
28,100,100,600,False,False,True,10944,222020,403080
29,600,100,100,True,False,False,11060,227468,408848
29,100,600,100,False,True,False,11188,223120,404268
29,100,100,600,False,False,True,10948,239088,419876
30,600,100,100,True,False,False,11064,225212,407356
30,100,600,100,False,True,False,11064,221924,402172
30,100,100,600,False,False,True,11012,227720,410296
31,600,100,100,True,False,False,11004,227844,408536
31,100,600,100,False,True,False,10972,225688,408408
31,100,100,600,False,False,True,11136,225356,405652
32,600,100,100,True,False,False,11184,216668,397004
32,100,600,100,False,True,False,11140,213712,394028
32,100,100,600,False,False,True,10992,218936,399472
33,600,100,100,True,False,False,11064,232680,412680
33,100,600,100,False,True,False,10996,215052,395336
33,100,100,600,False,False,True,11132,240332,422896
34,600,100,100,True,False,False,11008,216348,397144
34,100,600,100,False,True,False,11024,226512,407504
34,100,100,600,False,False,True,11100,221160,401640
35,600,100,100,True,False,False,11016,220020,399960
35,100,600,100,False,True,False,10972,213404,393896
35,100,100,600,False,False,True,11140,247840,430020
1,800,100,100,True,False,False,11088,240912,421572
1,100,800,100,False,True,False,11064,241492,422180
1,100,100,800,False,False,True,11068,244080,427048
2,800,100,100,True,False,False,11036,231524,414156
2,100,800,100,False,True,False,10976,233716,414216
2,100,100,800,False,False,True,11012,230812,411500
3,800,100,100,True,False,False,11028,242728,423424
3,100,800,100,False,True,False,10948,249332,429672
3,100,100,800,False,False,True,11128,249736,430604
4,800,100,100,True,False,False,11192,233920,414200
4,100,800,100,False,True,False,11072,234412,417056
4,100,100,800,False,False,True,11196,229704,410232
5,800,100,100,True,False,False,11016,234856,415316
5,100,800,100,False,True,False,11244,249640,429896
5,100,100,800,False,False,True,11088,241036,421520
6,800,100,100,True,False,False,10924,236400,417348
6,100,800,100,False,True,False,11160,234420,417008
6,100,100,800,False,False,True,11028,247280,427536
7,800,100,100,True,False,False,11068,235716,416296
7,100,800,100,False,True,False,11180,254528,435488
7,100,100,800,False,False,True,11088,233496,414248
8,800,100,100,True,False,False,11076,234332,414948
8,100,800,100,False,True,False,11068,234584,415324
8,100,100,800,False,False,True,11060,234408,415204
9,800,100,100,True,False,False,11144,230836,411456
9,100,800,100,False,True,False,11140,232428,415320
9,100,100,800,False,False,True,11144,228736,409140
10,800,100,100,True,False,False,11112,232520,415392
10,100,800,100,False,True,False,11072,235656,416280
10,100,100,800,False,False,True,11076,234536,417716
11,800,100,100,True,False,False,11184,236156,419008
11,100,800,100,False,True,False,11128,242948,423312
11,100,100,800,False,False,True,11188,237976,418664
12,800,100,100,True,False,False,11008,239844,420080
12,100,800,100,False,True,False,11112,232956,413688
12,100,100,800,False,False,True,11116,234652,415376
13,800,100,100,True,False,False,11064,229900,410764
13,100,800,100,False,True,False,10948,232852,413420
13,100,100,800,False,False,True,11084,234412,414832
14,800,100,100,True,False,False,11084,235356,415724
14,100,800,100,False,True,False,11260,229844,410364
14,100,100,800,False,False,True,10972,233416,414036
15,800,100,100,True,False,False,10980,238132,418716
15,100,800,100,False,True,False,11140,235544,416160
15,100,100,800,False,False,True,11136,233936,414520
16,800,100,100,True,False,False,11040,238396,419004
16,100,800,100,False,True,False,11064,230128,410552
16,100,100,800,False,False,True,10996,231844,412352
17,800,100,100,True,False,False,11048,237552,417992
17,100,800,100,False,True,False,11128,243568,423924
17,100,100,800,False,False,True,11044,240504,421252
18,800,100,100,True,False,False,10916,232732,415564
18,100,800,100,False,True,False,11116,234408,416980
18,100,100,800,False,False,True,11044,228708,411376
19,800,100,100,True,False,False,11008,229268,409932
19,100,800,100,False,True,False,10984,235540,416120
19,100,100,800,False,False,True,11184,237316,419780
20,800,100,100,True,False,False,11196,233392,415688
20,100,800,100,False,True,False,11068,239864,420500
20,100,100,800,False,False,True,11128,234372,415220
21,800,100,100,True,False,False,11060,230948,411668
21,100,800,100,False,True,False,11108,231660,414460
21,100,100,800,False,False,True,10960,230660,411260
22,800,100,100,True,False,False,11040,237156,417944
22,100,800,100,False,True,False,11264,237412,419708
22,100,100,800,False,False,True,10980,231896,414600
23,800,100,100,True,False,False,11052,237244,418048
23,100,800,100,False,True,False,11036,239756,422380
23,100,100,800,False,False,True,11064,232636,413236
24,800,100,100,True,False,False,11040,229876,410528
24,100,800,100,False,True,False,10980,228036,410876
24,100,100,800,False,False,True,10912,235508,416072
25,800,100,100,True,False,False,10900,238776,421296
25,100,800,100,False,True,False,10980,228564,411232
25,100,100,800,False,False,True,11132,240820,421128
26,800,100,100,True,False,False,11080,236108,418584
26,100,800,100,False,True,False,11028,229680,412280
26,100,100,800,False,False,True,10964,243196,423872
27,800,100,100,True,False,False,11080,236276,416692
27,100,800,100,False,True,False,11024,235048,415708
27,100,100,800,False,False,True,11064,235476,417832
28,800,100,100,True,False,False,11112,232412,413032
28,100,800,100,False,True,False,10992,232792,413408
28,100,100,800,False,False,True,11076,233012,413496
29,800,100,100,True,False,False,11068,233900,414788
29,100,800,100,False,True,False,11064,232812,413336
29,100,100,800,False,False,True,11008,245772,426220
30,800,100,100,True,False,False,11060,232208,414904
30,100,800,100,False,True,False,10956,236012,416556
30,100,100,800,False,False,True,11024,231200,411364
31,800,100,100,True,False,False,11012,238148,420364
31,100,800,100,False,True,False,11004,241788,422380
31,100,100,800,False,False,True,11064,253124,433484
32,800,100,100,True,False,False,11084,235676,415932
32,100,800,100,False,True,False,11076,230180,412888
32,100,100,800,False,False,True,11000,238136,418992
33,800,100,100,True,False,False,11076,233556,416288
33,100,800,100,False,True,False,10912,230892,411648
33,100,100,800,False,False,True,10972,234124,414576
34,800,100,100,True,False,False,11192,232080,413092
34,100,800,100,False,True,False,11116,229972,410544
34,100,100,800,False,False,True,10984,228800,409200
35,800,100,100,True,False,False,10960,239000,419532
35,100,800,100,False,True,False,11084,236092,416528
35,100,100,800,False,False,True,11192,236336,416584
1,1000,100,100,True,False,False,11180,249864,432124
1,100,1000,100,False,True,False,11152,274072,454340
1,100,100,1000,False,False,True,11060,253864,434444
2,1000,100,100,True,False,False,11052,245408,425840
2,100,1000,100,False,True,False,10956,246196,428696
2,100,100,1000,False,False,True,11024,248068,430840
3,1000,100,100,True,False,False,10948,241536,422132
3,100,1000,100,False,True,False,11192,249456,430008
3,100,100,1000,False,False,True,10916,252488,432788
4,1000,100,100,True,False,False,11184,244340,424848
4,100,1000,100,False,True,False,10888,245740,426296
4,100,100,1000,False,False,True,11056,244164,426828
5,1000,100,100,True,False,False,11024,256608,437340
5,100,1000,100,False,True,False,11068,249768,430500
5,100,100,1000,False,False,True,11116,248916,429564
6,1000,100,100,True,False,False,11068,250728,431316
6,100,1000,100,False,True,False,10988,244340,424800
6,100,100,1000,False,False,True,10900,248180,428908
7,1000,100,100,True,False,False,11064,254620,435132
7,100,1000,100,False,True,False,11136,247272,427716
7,100,100,1000,False,False,True,11124,246568,427684
8,1000,100,100,True,False,False,11136,248592,428940
8,100,1000,100,False,True,False,11020,252168,435008
8,100,100,1000,False,False,True,10988,245836,426332
9,1000,100,100,True,False,False,11028,243264,423860
9,100,1000,100,False,True,False,11012,242840,423544
9,100,100,1000,False,False,True,10992,244496,427140
10,1000,100,100,True,False,False,10988,248400,428828
10,100,1000,100,False,True,False,10904,248096,428612
10,100,100,1000,False,False,True,11116,248232,428736
11,1000,100,100,True,False,False,10956,253220,435948
11,100,1000,100,False,True,False,10940,245796,426380
11,100,100,1000,False,False,True,10972,253144,433500
12,1000,100,100,True,False,False,11188,250348,430868
12,100,1000,100,False,True,False,11088,256092,436644
12,100,100,1000,False,False,True,11012,251768,432348
13,1000,100,100,True,False,False,11068,254636,435480
13,100,1000,100,False,True,False,10976,251704,434296
13,100,100,1000,False,False,True,11012,258936,439640
14,1000,100,100,True,False,False,11192,250332,431372
14,100,1000,100,False,True,False,11144,247120,429376
14,100,100,1000,False,False,True,11132,255960,436616
15,1000,100,100,True,False,False,10952,254560,435176
15,100,1000,100,False,True,False,11132,251844,434692
15,100,100,1000,False,False,True,11092,253332,433880
16,1000,100,100,True,False,False,10976,252012,432688
16,100,1000,100,False,True,False,11188,254076,436476
16,100,100,1000,False,False,True,11144,256704,437116
17,1000,100,100,True,False,False,10968,249640,430076
17,100,1000,100,False,True,False,11004,258404,440760
17,100,100,1000,False,False,True,10956,254084,434464
18,1000,100,100,True,False,False,11084,250212,430916
18,100,1000,100,False,True,False,11048,244220,424612
18,100,100,1000,False,False,True,10932,248952,429828
19,1000,100,100,True,False,False,10980,252284,435056
19,100,1000,100,False,True,False,10976,247340,427892
19,100,100,1000,False,False,True,11188,252940,435336
20,1000,100,100,True,False,False,11116,247576,427928
20,100,1000,100,False,True,False,11188,248096,428964
20,100,100,1000,False,False,True,10968,244000,424740
21,1000,100,100,True,False,False,11252,247740,428780
21,100,1000,100,False,True,False,11048,241976,422328
21,100,100,1000,False,False,True,11088,245232,425864
22,1000,100,100,True,False,False,10988,244300,424808
22,100,1000,100,False,True,False,10948,246524,427084
22,100,100,1000,False,False,True,11044,249052,429588
23,1000,100,100,True,False,False,10928,248568,429228
23,100,1000,100,False,True,False,11148,245688,425896
23,100,100,1000,False,False,True,11060,249484,430384
24,1000,100,100,True,False,False,11072,249968,432692
24,100,1000,100,False,True,False,10984,250584,431016
24,100,100,1000,False,False,True,11000,253728,436720
25,1000,100,100,True,False,False,11068,253208,435740
25,100,1000,100,False,True,False,11084,250160,432684
25,100,100,1000,False,False,True,10992,245112,425600
26,1000,100,100,True,False,False,11180,244700,425216
26,100,1000,100,False,True,False,11000,250720,431540
26,100,100,1000,False,False,True,11116,249128,429744
27,1000,100,100,True,False,False,11068,241536,422040
27,100,1000,100,False,True,False,11128,251168,431812
27,100,100,1000,False,False,True,10996,254384,436932
28,1000,100,100,True,False,False,10892,248292,431084
28,100,1000,100,False,True,False,11060,252396,433008
28,100,100,1000,False,False,True,11044,242152,422472
29,1000,100,100,True,False,False,10992,247456,427836
29,100,1000,100,False,True,False,11008,240008,420640
29,100,100,1000,False,False,True,11136,249792,432616
30,1000,100,100,True,False,False,11128,249740,432312
30,100,1000,100,False,True,False,11136,245248,426172
30,100,100,1000,False,False,True,10884,250816,431192
31,1000,100,100,True,False,False,11192,247616,428724
31,100,1000,100,False,True,False,10932,250904,431500
31,100,100,1000,False,False,True,11080,241584,422356
32,1000,100,100,True,False,False,11060,249400,431976
32,100,1000,100,False,True,False,10880,248092,428740
32,100,100,1000,False,False,True,11124,245836,426916
33,1000,100,100,True,False,False,11084,245232,425732
33,100,1000,100,False,True,False,11260,252632,433608
33,100,100,1000,False,False,True,11008,246336,428836
34,1000,100,100,True,False,False,11148,249600,429964
34,100,1000,100,False,True,False,11132,241052,421916
34,100,100,1000,False,False,True,11028,249976,432476
35,1000,100,100,True,False,False,10972,244732,425412
35,100,1000,100,False,True,False,11120,252212,434648
35,100,100,1000,False,False,True,11124,249620,430084
1,1200,100,100,True,False,False,11020,260128,440664
1,100,1200,100,False,True,False,10996,265880,447148
1,100,100,1200,False,False,True,10956,264664,445424
2,1200,100,100,True,False,False,10924,273752,454296
2,100,1200,100,False,True,False,11192,296108,476880
2,100,100,1200,False,False,True,10948,266660,449112
3,1200,100,100,True,False,False,11064,266768,447476
3,100,1200,100,False,True,False,11260,266572,447448
3,100,100,1200,False,False,True,10948,266988,447516
4,1200,100,100,True,False,False,11128,268512,449752
4,100,1200,100,False,True,False,11124,263556,444420
4,100,100,1200,False,False,True,11044,262812,443376
5,1200,100,100,True,False,False,10960,276936,459772
5,100,1200,100,False,True,False,11052,268004,448572
5,100,100,1200,False,False,True,11004,259088,439472
6,1200,100,100,True,False,False,11076,260668,441072
6,100,1200,100,False,True,False,11088,257020,437784
6,100,100,1200,False,False,True,10908,290520,471016
7,1200,100,100,True,False,False,10888,271056,453768
7,100,1200,100,False,True,False,10956,270696,451172
7,100,100,1200,False,False,True,11000,266800,447152
8,1200,100,100,True,False,False,11132,269380,449824
8,100,1200,100,False,True,False,10916,268504,448888
8,100,100,1200,False,False,True,11000,263844,444960
9,1200,100,100,True,False,False,11156,265296,447832
9,100,1200,100,False,True,False,11032,258348,440976
9,100,100,1200,False,False,True,11064,269844,450144
10,1200,100,100,True,False,False,11260,256472,437472
10,100,1200,100,False,True,False,11208,265164,446072
10,100,100,1200,False,False,True,10996,269188,451428
11,1200,100,100,True,False,False,11044,259016,439816
11,100,1200,100,False,True,False,11012,272204,452904
11,100,100,1200,False,False,True,10976,275448,456392
12,1200,100,100,True,False,False,10984,273780,454488
12,100,1200,100,False,True,False,11192,267684,448328
12,100,100,1200,False,False,True,11132,265844,446424
13,1200,100,100,True,False,False,11068,262292,445296
13,100,1200,100,False,True,False,10964,268332,451200
13,100,100,1200,False,False,True,11128,258976,439720
14,1200,100,100,True,False,False,10968,266652,447232
14,100,1200,100,False,True,False,11004,273092,453416
14,100,100,1200,False,False,True,11008,262392,442948
15,1200,100,100,True,False,False,10984,265712,445996
15,100,1200,100,False,True,False,11020,263672,444048
15,100,100,1200,False,False,True,10960,258632,441376
16,1200,100,100,True,False,False,11188,264688,447144
16,100,1200,100,False,True,False,11032,265352,445952
16,100,100,1200,False,False,True,10932,270608,451356
17,1200,100,100,True,False,False,10996,267632,448284
17,100,1200,100,False,True,False,11188,258828,439840
17,100,100,1200,False,False,True,10972,264324,446916
18,1200,100,100,True,False,False,11052,262624,443352
18,100,1200,100,False,True,False,11044,265320,447968
18,100,100,1200,False,False,True,11016,270312,450772
19,1200,100,100,True,False,False,11140,273468,454192
19,100,1200,100,False,True,False,11128,264808,447556
19,100,100,1200,False,False,True,11184,263528,444084
20,1200,100,100,True,False,False,10924,263092,443696
20,100,1200,100,False,True,False,11008,267684,448556
20,100,100,1200,False,False,True,11052,266144,448868
21,1200,100,100,True,False,False,10968,266016,446748
21,100,1200,100,False,True,False,11056,266040,446468
21,100,100,1200,False,False,True,10944,264248,446856
22,1200,100,100,True,False,False,11000,258824,439304
22,100,1200,100,False,True,False,11084,264604,445032
22,100,100,1200,False,False,True,10976,267656,448388
23,1200,100,100,True,False,False,11132,262696,445652
23,100,1200,100,False,True,False,10952,268112,448692
23,100,100,1200,False,False,True,11060,281368,464676
24,1200,100,100,True,False,False,11052,266188,446584
