iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
23,100,2200,100,False,True,False,11104,384268,763160
23,100,100,2200,False,False,True,11176,398916,775532
24,2200,100,100,True,False,False,11228,398032,774812
24,100,2200,100,False,True,False,10972,397440,776724
24,100,100,2200,False,False,True,11048,400280,779344
25,2200,100,100,True,False,False,10936,399676,778524
25,100,2200,100,False,True,False,11080,395888,774508
25,100,100,2200,False,False,True,10932,401684,780124
26,2200,100,100,True,False,False,11172,393884,772824
26,100,2200,100,False,True,False,11088,400208,778740
26,100,100,2200,False,False,True,10920,398420,777712
27,2200,100,100,True,False,False,11084,394540,773224
27,100,2200,100,False,True,False,11200,398560,778616
27,100,100,2200,False,False,True,11068,387076,766164
28,2200,100,100,True,False,False,11120,388260,768836
28,100,2200,100,False,True,False,11076,397288,774052
28,100,100,2200,False,False,True,11224,388300,769056
29,2200,100,100,True,False,False,11040,400248,780764
29,100,2200,100,False,True,False,10964,384052,762476
29,100,100,2200,False,False,True,11016,403912,782920
30,2200,100,100,True,False,False,11124,392280,768872
30,100,2200,100,False,True,False,11000,397420,778536
30,100,100,2200,False,False,True,11160,400256,777272
31,2200,100,100,True,False,False,10972,397144,775908
31,100,2200,100,False,True,False,11296,395752,772356
31,100,100,2200,False,False,True,11224,394880,771468
32,2200,100,100,True,False,False,10944,385844,763192
32,100,2200,100,False,True,False,11012,399296,776376
32,100,100,2200,False,False,True,11176,401124,780104
33,2200,100,100,True,False,False,11056,382400,762364
33,100,2200,100,False,True,False,11048,394720,771424
33,100,100,2200,False,False,True,10944,394696,777220
34,2200,100,100,True,False,False,11224,409948,788952
34,100,2200,100,False,True,False,11156,385556,764716
34,100,100,2200,False,False,True,11012,400868,777816
35,2200,100,100,True,False,False,11120,407104,783456
35,100,2200,100,False,True,False,11176,389628,770724
35,100,100,2200,False,False,True,11024,399444,778144
1,2400,100,100,True,False,False,11016,408896,785876
1,100,2400,100,False,True,False,11072,409128,788460
1,100,100,2400,False,False,True,11088,408168,786100
2,2400,100,100,True,False,False,11288,415172,791984
2,100,2400,100,False,True,False,11228,397096,774360
2,100,100,2400,False,False,True,11068,405020,784036
3,2400,100,100,True,False,False,10932,405216,782016
3,100,2400,100,False,True,False,11228,417904,796596
3,100,100,2400,False,False,True,11168,400972,779720
4,2400,100,100,True,False,False,11020,416600,795048
4,100,2400,100,False,True,False,11224,410492,789268
4,100,100,2400,False,False,True,11232,413656,792916
5,2400,100,100,True,False,False,11232,409460,786940
5,100,2400,100,False,True,False,11064,419016,796064
5,100,100,2400,False,False,True,11156,399608,780736
6,2400,100,100,True,False,False,11072,401924,780852
6,100,2400,100,False,True,False,11168,410212,789000
6,100,100,2400,False,False,True,11160,409248,786564
7,2400,100,100,True,False,False,11168,413776,795372
7,100,2400,100,False,True,False,11188,415644,792596
7,100,100,2400,False,False,True,11180,409392,788032
8,2400,100,100,True,False,False,10976,404260,781412
8,100,2400,100,False,True,False,11008,415568,790596
8,100,100,2400,False,False,True,10944,423792,801584
9,2400,100,100,True,False,False,11160,408856,785664
9,100,2400,100,False,True,False,11224,407880,787076
9,100,100,2400,False,False,True,11080,409780,790912
10,2400,100,100,True,False,False,11044,412384,791372
10,100,2400,100,False,True,False,11024,411520,788304
10,100,100,2400,False,False,True,11020,406716,785956
11,2400,100,100,True,False,False,11172,412892,792048
11,100,2400,100,False,True,False,10952,414220,795652
11,100,100,2400,False,False,True,11228,412564,791128
12,2400,100,100,True,False,False,11048,407796,786468
12,100,2400,100,False,True,False,11168,405972,784540
12,100,100,2400,False,False,True,11024,414240,791084
13,2400,100,100,True,False,False,11072,412040,791160
13,100,2400,100,False,True,False,11080,405524,782568
13,100,100,2400,False,False,True,11044,409844,787080
14,2400,100,100,True,False,False,11112,406568,783156
14,100,2400,100,False,True,False,11116,412044,790824
14,100,100,2400,False,False,True,11020,410912,789864
15,2400,100,100,True,False,False,11164,405896,785240
15,100,2400,100,False,True,False,11068,407096,784040
15,100,100,2400,False,False,True,11224,413972,795812
16,2400,100,100,True,False,False,11160,416164,797056
16,100,2400,100,False,True,False,11232,410760,787296
16,100,100,2400,False,False,True,11164,421836,799056
17,2400,100,100,True,False,False,11012,408676,786476
17,100,2400,100,False,True,False,11008,415288,792180
17,100,100,2400,False,False,True,10948,412808,792604
18,2400,100,100,True,False,False,11100,416772,795728
18,100,2400,100,False,True,False,11036,411080,790172
18,100,100,2400,False,False,True,11080,412224,793472
19,2400,100,100,True,False,False,11112,415228,794396
19,100,2400,100,False,True,False,11024,412696,789512
19,100,100,2400,False,False,True,11060,407848,784912
20,2400,100,100,True,False,False,11036,414116,793280
20,100,2400,100,False,True,False,10980,415872,792728
20,100,100,2400,False,False,True,11012,406172,785336
21,2400,100,100,True,False,False,11012,416148,796348
21,100,2400,100,False,True,False,11228,407532,786776
21,100,100,2400,False,False,True,11036,416464,793800
22,2400,100,100,True,False,False,10980,415184,797016
22,100,2400,100,False,True,False,11172,420168,798952
22,100,100,2400,False,False,True,11048,411200,790276
23,2400,100,100,True,False,False,10932,405356,786712
23,100,2400,100,False,True,False,11156,407980,786560
23,100,100,2400,False,False,True,11224,419476,796884
24,2400,100,100,True,False,False,11072,416076,795620
24,100,2400,100,False,True,False,10944,424100,803144
24,100,100,2400,False,False,True,11012,398620,776136
25,2400,100,100,True,False,False,11060,418128,794280
25,100,2400,100,False,True,False,11092,416560,795460
25,100,100,2400,False,False,True,11232,404672,783744
26,2400,100,100,True,False,False,10972,420800,797508
26,100,2400,100,False,True,False,11100,404484,783856
26,100,100,2400,False,False,True,11000,415352,794324
27,2400,100,100,True,False,False,11064,410596,787456
27,100,2400,100,False,True,False,10976,411740,790480
27,100,100,2400,False,False,True,11076,411748,790612
28,2400,100,100,True,False,False,11088,411376,791328
28,100,2400,100,False,True,False,11012,413388,790376
28,100,100,2400,False,False,True,11096,412072,789120
29,2400,100,100,True,False,False,11076,410060,789300
29,100,2400,100,False,True,False,10952,407792,787636
29,100,100,2400,False,False,True,11088,410868,791764
30,2400,100,100,True,False,False,11044,417712,798824
30,100,2400,100,False,True,False,11164,412108,788340
30,100,100,2400,False,False,True,11028,415296,795372
31,2400,100,100,True,False,False,11044,413768,792576
31,100,2400,100,False,True,False,11024,412240,793292
31,100,100,2400,False,False,True,11116,406228,785280
32,2400,100,100,True,False,False,11056,402116,780824
32,100,2400,100,False,True,False,11024,407240,786584
32,100,100,2400,False,False,True,11168,413224,792540
33,2400,100,100,True,False,False,11156,407232,786324
33,100,2400,100,False,True,False,11012,415972,793376
33,100,100,2400,False,False,True,10932,404452,781084
34,2400,100,100,True,False,False,11112,410100,787040
34,100,2400,100,False,True,False,11076,412248,791004
34,100,100,2400,False,False,True,11228,408244,786828
35,2400,100,100,True,False,False,10944,415224,792200
35,100,2400,100,False,True,False,11048,407600,787580
35,100,100,2400,False,False,True,11120,417900,797952
1,2600,100,100,True,False,False,11124,433216,814100
1,100,2600,100,False,True,False,11084,433988,811860
1,100,100,2600,False,False,True,11152,428928,809176
2,2600,100,100,True,False,False,11092,427376,806204
2,100,2600,100,False,True,False,11152,433176,812456
2,100,100,2600,False,False,True,11108,421224,800624
3,2600,100,100,True,False,False,11232,425372,802720
3,100,2600,100,False,True,False,11080,422656,799840
3,100,100,2600,False,False,True,11028,422992,801064
4,2600,100,100,True,False,False,11108,417636,795812
4,100,2600,100,False,True,False,11116,421440,801096
4,100,100,2600,False,False,True,11296,425852,805220
5,2600,100,100,True,False,False,11048,415672,792720
5,100,2600,100,False,True,False,11044,428648,807660
5,100,100,2600,False,False,True,11076,436220,817840
6,2600,100,100,True,False,False,11024,427804,806304
6,100,2600,100,False,True,False,11156,426968,803984
6,100,100,2600,False,False,True,11164,430504,809000
7,2600,100,100,True,False,False,11028,428016,805104
7,100,2600,100,False,True,False,11044,425956,804724
7,100,100,2600,False,False,True,11172,432888,809960
8,2600,100,100,True,False,False,11004,427560,806600
8,100,2600,100,False,True,False,11228,427952,806940
8,100,100,2600,False,False,True,11224,423160,802120
9,2600,100,100,True,False,False,11176,429736,808604
9,100,2600,100,False,True,False,10984,431036,809936
9,100,100,2600,False,False,True,11080,424440,802968
10,2600,100,100,True,False,False,10984,424800,803620
10,100,2600,100,False,True,False,11020,428680,807368
10,100,100,2600,False,False,True,11172,431252,810536
11,2600,100,100,True,False,False,11048,431920,811612
11,100,2600,100,False,True,False,11076,434512,813724
11,100,100,2600,False,False,True,11160,425568,802672
12,2600,100,100,True,False,False,11076,422092,801928
12,100,2600,100,False,True,False,11100,425600,802492
12,100,100,2600,False,False,True,11160,423364,800508
13,2600,100,100,True,False,False,11156,431484,813252
13,100,2600,100,False,True,False,10988,426224,804836
13,100,100,2600,False,False,True,11100,419776,799244
14,2600,100,100,True,False,False,11036,421928,798560
14,100,2600,100,False,True,False,10952,420600,797744
14,100,100,2600,False,False,True,11124,429812,806812
15,2600,100,100,True,False,False,11216,433260,810140
15,100,2600,100,False,True,False,11228,415212,793940
15,100,100,2600,False,False,True,10944,411412,790880
16,2600,100,100,True,False,False,11076,423912,801772
16,100,2600,100,False,True,False,11064,426028,803084
16,100,100,2600,False,False,True,11012,423152,803820
17,2600,100,100,True,False,False,10980,423632,804568
17,100,2600,100,False,True,False,11076,431804,809172
17,100,100,2600,False,False,True,11012,417576,796804
18,2600,100,100,True,False,False,10976,428000,805452
18,100,2600,100,False,True,False,11108,432488,809232
18,100,100,2600,False,False,True,11112,432112,811240
19,2600,100,100,True,False,False,11120,432268,808704
19,100,2600,100,False,True,False,11160,422152,799324
19,100,100,2600,False,False,True,11028,419308,796472
20,2600,100,100,True,False,False,11172,425692,804492
20,100,2600,100,False,True,False,11100,430652,809788
20,100,100,2600,False,False,True,11084,428508,809352
21,2600,100,100,True,False,False,11172,436116,814620
21,100,2600,100,False,True,False,10992,422580,800812
21,100,100,2600,False,False,True,11112,429856,806736
22,2600,100,100,True,False,False,10996,430440,809304
22,100,2600,100,False,True,False,11156,420032,796820
22,100,100,2600,False,False,True,10920,420216,797364
23,2600,100,100,True,False,False,10996,422080,799320
23,100,2600,100,False,True,False,11124,425632,804140
23,100,100,2600,False,False,True,11164,428492,805652
24,2600,100,100,True,False,False,11136,425752,802248
24,100,2600,100,False,True,False,11060,432664,813544
24,100,100,2600,False,False,True,11040,425968,805640
25,2600,100,100,True,False,False,11156,430968,813284
25,100,2600,100,False,True,False,10944,431464,813564
25,100,100,2600,False,False,True,11160,414332,791460
26,2600,100,100,True,False,False,11020,427644,807584
26,100,2600,100,False,True,False,11032,424576,803392
26,100,100,2600,False,False,True,10956,425480,804436
27,2600,100,100,True,False,False,11156,419692,798372
27,100,2600,100,False,True,False,11176,423932,802896
27,100,100,2600,False,False,True,11244,433984,811012
28,2600,100,100,True,False,False,11156,421088,798428
28,100,2600,100,False,True,False,11120,431336,811856
28,100,100,2600,False,False,True,11096,422552,802756
29,2600,100,100,True,False,False,11060,428124,804932
29,100,2600,100,False,True,False,11224,421984,799072
29,100,100,2600,False,False,True,11228,431944,812948
30,2600,100,100,True,False,False,11092,434960,812976
30,100,2600,100,False,True,False,11164,429688,808184
30,100,100,2600,False,False,True,11084,433224,812432
31,2600,100,100,True,False,False,11228,419332,798988
31,100,2600,100,False,True,False,11012,429248,810080
31,100,100,2600,False,False,True,11076,431452,811776
32,2600,100,100,True,False,False,11040,426660,805960
32,100,2600,100,False,True,False,11160,429512,808868
32,100,100,2600,False,False,True,11056,432728,813876
33,2600,100,100,True,False,False,11016,425792,804832
33,100,2600,100,False,True,False,10948,428580,807780
33,100,100,2600,False,False,True,10948,431724,811048
34,2600,100,100,True,False,False,11116,425496,805524
34,100,2600,100,False,True,False,11080,422648,799980
34,100,100,2600,False,False,True,10912,411712,790756
35,2600,100,100,True,False,False,11160,439212,818536
35,100,2600,100,False,True,False,11228,440592,819432
35,100,100,2600,False,False,True,11188,426040,800748
1,2800,100,100,True,False,False,11072,442436,822424
1,100,2800,100,False,True,False,11160,444968,823908
1,100,100,2800,False,False,True,11020,453272,830260
2,2800,100,100,True,False,False,11088,444068,821152
2,100,2800,100,False,True,False,11156,450912,830404
2,100,100,2800,False,False,True,11112,456104,834676
3,2800,100,100,True,False,False,10944,446920,823788
3,100,2800,100,False,True,False,11136,453280,830040
3,100,100,2800,False,False,True,11100,451760,831432
4,2800,100,100,True,False,False,11156,457112,838464
4,100,2800,100,False,True,False,11032,459624,841100
4,100,100,2800,False,False,True,11008,449556,829120
5,2800,100,100,True,False,False,11096,442340,821880
5,100,2800,100,False,True,False,11060,455116,833160
5,100,100,2800,False,False,True,11192,451328,830284
6,2800,100,100,True,False,False,11124,439608,818352
6,100,2800,100,False,True,False,11108,444600,823576
6,100,100,2800,False,False,True,11084,453340,830024
7,2800,100,100,True,False,False,11048,439744,816292
7,100,2800,100,False,True,False,11040,430936,809828
7,100,100,2800,False,False,True,11116,439148,817964
8,2800,100,100,True,False,False,11024,443680,820460
8,100,2800,100,False,True,False,11232,445980,822744
8,100,100,2800,False,False,True,11112,463432,842296
9,2800,100,100,True,False,False,11040,453728,832884
9,100,2800,100,False,True,False,11232,453312,832104
9,100,100,2800,False,False,True,10976,456160,835196
10,2800,100,100,True,False,False,10976,442160,822804
10,100,2800,100,False,True,False,11040,445148,824224
10,100,100,2800,False,False,True,11048,442136,822764
11,2800,100,100,True,False,False,11016,446096,823384
11,100,2800,100,False,True,False,11168,446660,823780
11,100,100,2800,False,False,True,11112,454628,833256
12,2800,100,100,True,False,False,10976,457356,836120
12,100,2800,100,False,True,False,11092,454288,833324
12,100,100,2800,False,False,True,11164,450400,827728
13,2800,100,100,True,False,False,11172,454056,833180
13,100,2800,100,False,True,False,11176,445244,824092
13,100,100,2800,False,False,True,11124,439752,818216
14,2800,100,100,True,False,False,11052,444820,823772
14,100,2800,100,False,True,False,10932,442284,823696
14,100,100,2800,False,False,True,10992,449784,826792
15,2800,100,100,True,False,False,11160,442916,823896
15,100,2800,100,False,True,False,11188,448792,829524
15,100,100,2800,False,False,True,10948,445780,823108
16,2800,100,100,True,False,False,11156,451332,832780
16,100,2800,100,False,True,False,11160,455992,837376
16,100,100,2800,False,False,True,11080,436176,813308
17,2800,100,100,True,False,False,10908,449888,826808
17,100,2800,100,False,True,False,10940,441080,822192
17,100,100,2800,False,False,True,11080,453556,830440
18,2800,100,100,True,False,False,11028,448172,827204
18,100,2800,100,False,True,False,11012,448448,827648
18,100,100,2800,False,False,True,11236,454504,831964
19,2800,100,100,True,False,False,11000,450900,829896
19,100,2800,100,False,True,False,11248,457552,836652
19,100,100,2800,False,False,True,11112,439500,821228
20,2800,100,100,True,False,False,11008,440100,821256
20,100,2800,100,False,True,False,11152,446132,823424
20,100,100,2800,False,False,True,10976,447060,825300
21,2800,100,100,True,False,False,11020,452484,829264
21,100,2800,100,False,True,False,11024,451556,830916
21,100,100,2800,False,False,True,11008,451904,829220
22,2800,100,100,True,False,False,11232,451996,829412
22,100,2800,100,False,True,False,10940,444564,825712
22,100,100,2800,False,False,True,11112,445272,826252
23,2800,100,100,True,False,False,11048,450192,829384
23,100,2800,100,False,True,False,11104,442532,821592
23,100,100,2800,False,False,True,11224,457424,834372
24,2800,100,100,True,False,False,11040,461704,840404
24,100,2800,100,False,True,False,11228,449976,826664
24,100,100,2800,False,False,True,11048,447368,827248
25,2800,100,100,True,False,False,11048,459556,839096
25,100,2800,100,False,True,False,11056,457304,836256
25,100,100,2800,False,False,True,11168,453520,832284
26,2800,100,100,True,False,False,11108,455196,834592
26,100,2800,100,False,True,False,11172,444748,823564
26,100,100,2800,False,False,True,11108,463260,840892
27,2800,100,100,True,False,False,11188,451572,828200
27,100,2800,100,False,True,False,11004,450556,832344
27,100,100,2800,False,False,True,11164,448548,828008
28,2800,100,100,True,False,False,11112,447560,825772
28,100,2800,100,False,True,False,11008,440084,821072
28,100,100,2800,False,False,True,11020,446840,826916
29,2800,100,100,True,False,False,10932,436360,814948
29,100,2800,100,False,True,False,11036,449540,829148
29,100,100,2800,False,False,True,11184,450248,829112
30,2800,100,100,True,False,False,10984,449584,828340
30,100,2800,100,False,True,False,10992,454360,833160
30,100,100,2800,False,False,True,11104,453064,832040
31,2800,100,100,True,False,False,10984,451508,829992
31,100,2800,100,False,True,False,11020,446876,825684
31,100,100,2800,False,False,True,11156,442948,819632
32,2800,100,100,True,False,False,10944,445784,825012
32,100,2800,100,False,True,False,11040,459328,836072
32,100,100,2800,False,False,True,11160,440736,819564
33,2800,100,100,True,False,False,11092,455060,832432
33,100,2800,100,False,True,False,11044,458196,836864
33,100,100,2800,False,False,True,11240,448936,825876
34,2800,100,100,True,False,False,11016,441888,820888
34,100,2800,100,False,True,False,11296,449616,826960
34,100,100,2800,False,False,True,11016,459012,837280
35,2800,100,100,True,False,False,11012,446596,828616
35,100,2800,100,False,True,False,11016,464116,842160
35,100,100,2800,False,False,True,11076,438792,818216
1,3000,100,100,True,False,False,11072,455564,833036
1,100,3000,100,False,True,False,11096,466872,846280
1,100,100,3000,False,False,True,11008,459332,839008
2,3000,100,100,True,False,False,11224,468364,849100
2,100,3000,100,False,True,False,11292,478004,857888
2,100,100,3000,False,False,True,11160,464020,840792
3,3000,100,100,True,False,False,11044,466788,845528
3,100,3000,100,False,True,False,11088,457256,836244
3,100,100,3000,False,False,True,11080,459000,840352
4,3000,100,100,True,False,False,11164,458560,835140
4,100,3000,100,False,True,False,11064,464788,842228
4,100,100,3000,False,False,True,11048,463824,840984
5,3000,100,100,True,False,False,10988,464348,843612
5,100,3000,100,False,True,False,11176,459392,838588
5,100,100,3000,False,False,True,11224,463356,841656
6,3000,100,100,True,False,False,11168,456696,835176
6,100,3000,100,False,True,False,11108,457704,834364
6,100,100,3000,False,False,True,11084,463164,840008
7,3000,100,100,True,False,False,11040,464420,843688
7,100,3000,100,False,True,False,11012,470020,848536
7,100,100,3000,False,False,True,11224,465956,844992
8,3000,100,100,True,False,False,10984,465324,842720
8,100,3000,100,False,True,False,11120,454364,832912
8,100,100,3000,False,False,True,11132,463556,840168
9,3000,100,100,True,False,False,11020,455640,832596
9,100,3000,100,False,True,False,11112,465476,844340
9,100,100,3000,False,False,True,11228,462992,840064
10,3000,100,100,True,False,False,10972,469036,849800
10,100,3000,100,False,True,False,11060,448744,828308
10,100,100,3000,False,False,True,11216,467432,848940
11,3000,100,100,True,False,False,11008,454392,834716
11,100,3000,100,False,True,False,11296,460348,839244
11,100,100,3000,False,False,True,10984,457896,836984
12,3000,100,100,True,False,False,10980,453428,832808
12,100,3000,100,False,True,False,11112,476384,854840
12,100,100,3000,False,False,True,11188,472964,853476
13,3000,100,100,True,False,False,11104,460812,839896
13,100,3000,100,False,True,False,11024,451836,831380
13,100,100,3000,False,False,True,10948,456472,835792
14,3000,100,100,True,False,False,11300,456208,835060
14,100,3000,100,False,True,False,11072,453656,831128
14,100,100,3000,False,False,True,11012,455232,836024
15,3000,100,100,True,False,False,11172,460544,838988
15,100,3000,100,False,True,False,11084,470732,850032
15,100,100,3000,False,False,True,11024,470108,849296
16,3000,100,100,True,False,False,11164,469444,846184
16,100,3000,100,False,True,False,11048,453304,829804
16,100,100,3000,False,False,True,11060,458620,836392
17,3000,100,100,True,False,False,11096,467008,843692
17,100,3000,100,False,True,False,11040,459960,838816
17,100,100,3000,False,False,True,11084,457732,836836
18,3000,100,100,True,False,False,11236,460980,842564
18,100,3000,100,False,True,False,11296,469284,848144
18,100,100,3000,False,False,True,11220,466728,845344
19,3000,100,100,True,False,False,11104,462536,839848
19,100,3000,100,False,True,False,11036,464860,843684
19,100,100,3000,False,False,True,11176,462508,841440
20,3000,100,100,True,False,False,11176,457392,835920
20,100,3000,100,False,True,False,11168,462624,841120
20,100,100,3000,False,False,True,10988,468496,847560
21,3000,100,100,True,False,False,11056,471232,848280
21,100,3000,100,False,True,False,10968,451364,828244
21,100,100,3000,False,False,True,10948,457376,836736
22,3000,100,100,True,False,False,11048,456644,835864
22,100,3000,100,False,True,False,11056,460668,839156
22,100,100,3000,False,False,True,11100,459684,838928
23,3000,100,100,True,False,False,11168,477180,856188
23,100,3000,100,False,True,False,11016,473968,850384
23,100,100,3000,False,False,True,11292,479784,856236
24,3000,100,100,True,False,False,11024,467296,846812
24,100,3000,100,False,True,False,10948,472948,852336
24,100,100,3000,False,False,True,11156,475648,854160
25,3000,100,100,True,False,False,11024,469012,847968
25,100,3000,100,False,True,False,11088,470000,846692
25,100,100,3000,False,False,True,11040,468128,847300
26,3000,100,100,True,False,False,11020,461616,841376
26,100,3000,100,False,True,False,11228,455524,831896
26,100,100,3000,False,False,True,11048,465236,841992
27,3000,100,100,True,False,False,11020,474380,851316
27,100,3000,100,False,True,False,11188,471164,848248
27,100,100,3000,False,False,True,11084,470400,849256
28,3000,100,100,True,False,False,11056,465448,845900
28,100,3000,100,False,True,False,10952,474292,853388
28,100,100,3000,False,False,True,11112,470888,849416
29,3000,100,100,True,False,False,11028,469752,848804
29,100,3000,100,False,True,False,11008,472196,851492
29,100,100,3000,False,False,True,11072,468816,843936
30,3000,100,100,True,False,False,10952,476808,855280
30,100,3000,100,False,True,False,11080,477364,856380
30,100,100,3000,False,False,True,10912,470856,850288
31,3000,100,100,True,False,False,11044,465760,847220
31,100,3000,100,False,True,False,10948,471056,848364
31,100,100,3000,False,False,True,11012,473992,853440
32,3000,100,100,True,False,False,11028,468452,847076
32,100,3000,100,False,True,False,11096,460828,837436
32,100,100,3000,False,False,True,11004,472956,849868
33,3000,100,100,True,False,False,10992,460180,836820
33,100,3000,100,False,True,False,11028,456012,834868
33,100,100,3000,False,False,True,11016,465844,845472
34,3000,100,100,True,False,False,11092,456972,835456
34,100,3000,100,False,True,False,11100,454692,834280
34,100,100,3000,False,False,True,10932,465304,840416
35,3000,100,100,True,False,False,10948,465804,845636
35,100,3000,100,False,True,False,11064,460984,837768
35,100,100,3000,False,False,True,11160,456628,837504
1,3200,100,100,True,False,False,11032,484884,862272
1,100,3200,100,False,True,False,10948,479988,859404
1,100,100,3200,False,False,True,11000,466892,845872
2,3200,100,100,True,False,False,11012,476464,854900
2,100,3200,100,False,True,False,10972,489256,870428
2,100,100,3200,False,False,True,11156,475076,851516
3,3200,100,100,True,False,False,11116,487972,866520
3,100,3200,100,False,True,False,11156,479520,858572
3,100,100,3200,False,False,True,11072,474828,855360
4,3200,100,100,True,False,False,11228,482404,860620
4,100,3200,100,False,True,False,11020,472560,853072
4,100,100,3200,False,False,True,11224,477632,856280
5,3200,100,100,True,False,False,11232,465884,845344
5,100,3200,100,False,True,False,10952,478956,855564
5,100,100,3200,False,False,True,11008,474068,855008
6,3200,100,100,True,False,False,10976,477284,855424
6,100,3200,100,False,True,False,11180,480424,859008
6,100,100,3200,False,False,True,11076,478724,855364
7,3200,100,100,True,False,False,11104,481300,858268
7,100,3200,100,False,True,False,11232,491676,868568
7,100,100,3200,False,False,True,10984,477660,854468
8,3200,100,100,True,False,False,10996,481724,859952
8,100,3200,100,False,True,False,11024,472056,850476
8,100,100,3200,False,False,True,11100,469316,847776
9,3200,100,100,True,False,False,11028,471376,850308
9,100,3200,100,False,True,False,11028,481652,858524
9,100,100,3200,False,False,True,11012,490308,869528
10,3200,100,100,True,False,False,11164,472440,850728
10,100,3200,100,False,True,False,10912,466716,845284
10,100,100,3200,False,False,True,11032,486740,863200
11,3200,100,100,True,False,False,11172,474328,852396
11,100,3200,100,False,True,False,11228,463544,839972
11,100,100,3200,False,False,True,10976,494552,874892
12,3200,100,100,True,False,False,11228,486496,866940
12,100,3200,100,False,True,False,11024,489008,865992
12,100,100,3200,False,False,True,11040,485708,861908
13,3200,100,100,True,False,False,11228,484808,861132
13,100,3200,100,False,True,False,11152,490416,868988
13,100,100,3200,False,False,True,11048,479564,860108
14,3200,100,100,True,False,False,11100,489540,867628
14,100,3200,100,False,True,False,11020,493976,870164
14,100,100,3200,False,False,True,11048,483216,861496
15,3200,100,100,True,False,False,11168,490836,866908
15,100,3200,100,False,True,False,11164,486536,865012
15,100,100,3200,False,False,True,10908,488656,867596
16,3200,100,100,True,False,False,11188,477716,855156
16,100,3200,100,False,True,False,10904,473932,852296
16,100,100,3200,False,False,True,11088,484744,863080
17,3200,100,100,True,False,False,10988,471528,847760
17,100,3200,100,False,True,False,10912,486532,866948
17,100,100,3200,False,False,True,10972,478440,859340
18,3200,100,100,True,False,False,11224,475212,854972
18,100,3200,100,False,True,False,11104,490284,869252
18,100,100,3200,False,False,True,11100,482800,861700
19,3200,100,100,True,False,False,11020,484172,862976
19,100,3200,100,False,True,False,11156,477788,853692
19,100,100,3200,False,False,True,10976,480492,859060
20,3200,100,100,True,False,False,11056,474892,853256
20,100,3200,100,False,True,False,11060,481420,860312
20,100,100,3200,False,False,True,11136,479744,856320
21,3200,100,100,True,False,False,11084,488776,866952
21,100,3200,100,False,True,False,11100,475420,852368
21,100,100,3200,False,False,True,11036,490880,870412
22,3200,100,100,True,False,False,11020,476624,855044
22,100,3200,100,False,True,False,10976,472656,849140
22,100,100,3200,False,False,True,11100,480808,859068
23,3200,100,100,True,False,False,10964,473528,850928
23,100,3200,100,False,True,False,10996,487196,865904
23,100,100,3200,False,False,True,11088,485292,863880
24,3200,100,100,True,False,False,11076,476496,857056
24,100,3200,100,False,True,False,11024,473248,852628
24,100,100,3200,False,False,True,11072,482808,859744
25,3200,100,100,True,False,False,11160,480380,856792
25,100,3200,100,False,True,False,11176,469916,848328
25,100,100,3200,False,False,True,11080,480096,859224
26,3200,100,100,True,False,False,11020,461528,837744
26,100,3200,100,False,True,False,11088,489500,868380
26,100,100,3200,False,False,True,11016,484148,861516
27,3200,100,100,True,False,False,11068,477160,853756
27,100,3200,100,False,True,False,11036,489820,866152
27,100,100,3200,False,False,True,10952,476312,857232
28,3200,100,100,True,False,False,11076,482168,863004
28,100,3200,100,False,True,False,11160,490328,868780
28,100,100,3200,False,False,True,11008,481300,860184
29,3200,100,100,True,False,False,11080,478464,859064
29,100,3200,100,False,True,False,11080,472768,849452
29,100,100,3200,False,False,True,10976,491108,869884
30,3200,100,100,True,False,False,11008,479264,858740
30,100,3200,100,False,True,False,11064,474988,851440
30,100,100,3200,False,False,True,11016,473944,850956
31,3200,100,100,True,False,False,11228,472856,851124
31,100,3200,100,False,True,False,11156,471856,851496
31,100,100,3200,False,False,True,11032,484816,860996
32,3200,100,100,True,False,False,11164,487096,865684
32,100,3200,100,False,True,False,11076,485320,864832
32,100,100,3200,False,False,True,10900,477144,858304
33,3200,100,100,True,False,False,11160,483076,861664
33,100,3200,100,False,True,False,11048,475344,855804
33,100,100,3200,False,False,True,11108,480108,859072
34,3200,100,100,True,False,False,11036,490716,870648
34,100,3200,100,False,True,False,11164,485576,863044
34,100,100,3200,False,False,True,11156,474792,851620
35,3200,100,100,True,False,False,11100,479568,856568
35,100,3200,100,False,True,False,11236,478148,856836
35,100,100,3200,False,False,True,11100,483008,861680
1,3400,100,100,True,False,False,10988,498540,877292
1,100,3400,100,False,True,False,11104,494200,871396
1,100,100,3400,False,False,True,11048,502696,879832
2,3400,100,100,True,False,False,11100,505328,881620
2,100,3400,100,False,True,False,10976,499524,877904
2,100,100,3400,False,False,True,10972,486176,867552
3,3400,100,100,True,False,False,11048,485436,862128
3,100,3400,100,False,True,False,11224,498108,875228
3,100,100,3400,False,False,True,11076,484796,863628
4,3400,100,100,True,False,False,11004,498004,874968
4,100,3400,100,False,True,False,11188,490304,870748
4,100,100,3400,False,False,True,11228,489332,871128
5,3400,100,100,True,False,False,11048,490124,869004
5,100,3400,100,False,True,False,11008,480980,859656
5,100,100,3400,False,False,True,11060,493924,871076
6,3400,100,100,True,False,False,11008,489004,869488
6,100,3400,100,False,True,False,11008,484708,863324
