iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
32,100,100,200,False,False,True,0,0,448808
33,200,100,100,True,False,False,0,0,445888
33,100,200,100,False,True,False,0,0,453216
33,100,100,200,False,False,True,0,0,456120
34,200,100,100,True,False,False,0,0,478176
34,100,200,100,False,True,False,0,0,454832
34,100,100,200,False,False,True,0,0,479648
35,200,100,100,True,False,False,0,0,454788
35,100,200,100,False,True,False,0,0,448888
35,100,100,200,False,False,True,0,0,462896
1,400,100,100,True,False,False,0,0,470772
1,100,400,100,False,True,False,0,0,464628
1,100,100,400,False,False,True,0,0,456884
2,400,100,100,True,False,False,0,0,471888
2,100,400,100,False,True,False,0,0,464224
2,100,100,400,False,False,True,0,0,464280
3,400,100,100,True,False,False,0,0,489572
3,100,400,100,False,True,False,0,0,469392
3,100,100,400,False,False,True,0,0,464008
4,400,100,100,True,False,False,0,0,491828
4,100,400,100,False,True,False,0,0,486596
4,100,100,400,False,False,True,0,0,497828
5,400,100,100,True,False,False,0,0,468140
5,100,400,100,False,True,False,0,0,467944
5,100,100,400,False,False,True,0,0,467816
6,400,100,100,True,False,False,0,0,463796
6,100,400,100,False,True,False,0,0,493656
6,100,100,400,False,False,True,0,0,463120
7,400,100,100,True,False,False,0,0,468916
7,100,400,100,False,True,False,0,0,471028
7,100,100,400,False,False,True,0,0,473112
8,400,100,100,True,False,False,0,0,470712
8,100,400,100,False,True,False,0,0,466440
8,100,100,400,False,False,True,0,0,482904
9,400,100,100,True,False,False,0,0,478556
9,100,400,100,False,True,False,0,0,472844
9,100,100,400,False,False,True,0,0,462744
10,400,100,100,True,False,False,0,0,464664
10,100,400,100,False,True,False,0,0,462020
10,100,100,400,False,False,True,0,0,468900
11,400,100,100,True,False,False,0,0,483288
11,100,400,100,False,True,False,0,0,467096
11,100,100,400,False,False,True,0,0,466360
12,400,100,100,True,False,False,0,0,461196
12,100,400,100,False,True,False,0,0,476332
12,100,100,400,False,False,True,0,0,466600
13,400,100,100,True,False,False,0,0,466644
13,100,400,100,False,True,False,0,0,469936
13,100,100,400,False,False,True,0,0,471784
14,400,100,100,True,False,False,0,0,467656
14,100,400,100,False,True,False,0,0,474408
14,100,100,400,False,False,True,0,0,470180
15,400,100,100,True,False,False,0,0,463424
15,100,400,100,False,True,False,0,0,460700
15,100,100,400,False,False,True,0,0,464576
16,400,100,100,True,False,False,0,0,465304
16,100,400,100,False,True,False,0,0,464228
16,100,100,400,False,False,True,0,0,462572
17,400,100,100,True,False,False,0,0,470028
17,100,400,100,False,True,False,0,0,463248
17,100,100,400,False,False,True,0,0,463996
18,400,100,100,True,False,False,0,0,458232
18,100,400,100,False,True,False,0,0,498236
18,100,100,400,False,False,True,0,0,474876
19,400,100,100,True,False,False,0,0,467220
19,100,400,100,False,True,False,0,0,472248
19,100,100,400,False,False,True,0,0,470780
20,400,100,100,True,False,False,0,0,463844
20,100,400,100,False,True,False,0,0,481844
20,100,100,400,False,False,True,0,0,463352
21,400,100,100,True,False,False,0,0,482544
21,100,400,100,False,True,False,0,0,464396
21,100,100,400,False,False,True,0,0,494492
22,400,100,100,True,False,False,0,0,466108
22,100,400,100,False,True,False,0,0,475788
22,100,100,400,False,False,True,0,0,469036
23,400,100,100,True,False,False,0,0,468804
23,100,400,100,False,True,False,0,0,495344
23,100,100,400,False,False,True,0,0,493596
24,400,100,100,True,False,False,0,0,461776
24,100,400,100,False,True,False,0,0,463024
24,100,100,400,False,False,True,0,0,470192
25,400,100,100,True,False,False,0,0,463476
25,100,400,100,False,True,False,0,0,467868
25,100,100,400,False,False,True,0,0,486628
26,400,100,100,True,False,False,0,0,467616
26,100,400,100,False,True,False,0,0,475124
26,100,100,400,False,False,True,0,0,466064
27,400,100,100,True,False,False,0,0,466936
27,100,400,100,False,True,False,0,0,465816
27,100,100,400,False,False,True,0,0,465140
28,400,100,100,True,False,False,0,0,464616
28,100,400,100,False,True,False,0,0,471560
28,100,100,400,False,False,True,0,0,486324
29,400,100,100,True,False,False,0,0,469952
29,100,400,100,False,True,False,0,0,456564
29,100,100,400,False,False,True,0,0,462408
30,400,100,100,True,False,False,0,0,462568
30,100,400,100,False,True,False,0,0,466040
30,100,100,400,False,False,True,0,0,463452
31,400,100,100,True,False,False,0,0,461240
31,100,400,100,False,True,False,0,0,466348
31,100,100,400,False,False,True,0,0,456960
32,400,100,100,True,False,False,0,0,461404
32,100,400,100,False,True,False,0,0,466912
32,100,100,400,False,False,True,0,0,472036
33,400,100,100,True,False,False,0,0,459732
33,100,400,100,False,True,False,0,0,462640
33,100,100,400,False,False,True,0,0,480496
34,400,100,100,True,False,False,0,0,470564
34,100,400,100,False,True,False,0,0,469180
34,100,100,400,False,False,True,0,0,466032
35,400,100,100,True,False,False,0,0,462856
35,100,400,100,False,True,False,0,0,461252
35,100,100,400,False,False,True,0,0,464140
1,600,100,100,True,False,False,0,0,479492
1,100,600,100,False,True,False,0,0,506304
1,100,100,600,False,False,True,0,0,486432
2,600,100,100,True,False,False,0,0,475836
2,100,600,100,False,True,False,0,0,486252
2,100,100,600,False,False,True,0,0,478140
3,600,100,100,True,False,False,0,0,480516
3,100,600,100,False,True,False,0,0,488072
3,100,100,600,False,False,True,0,0,491460
4,600,100,100,True,False,False,0,0,486448
4,100,600,100,False,True,False,0,0,479640
4,100,100,600,False,False,True,0,0,485060
5,600,100,100,True,False,False,0,0,503392
5,100,600,100,False,True,False,0,0,484232
5,100,100,600,False,False,True,0,0,477128
6,600,100,100,True,False,False,0,0,482368
6,100,600,100,False,True,False,0,0,511028
6,100,100,600,False,False,True,0,0,492712
7,600,100,100,True,False,False,0,0,482588
7,100,600,100,False,True,False,0,0,482224
7,100,100,600,False,False,True,0,0,478504
8,600,100,100,True,False,False,0,0,481800
8,100,600,100,False,True,False,0,0,481496
8,100,100,600,False,False,True,0,0,484120
9,600,100,100,True,False,False,0,0,480604
9,100,600,100,False,True,False,0,0,481072
9,100,100,600,False,False,True,0,0,479540
10,600,100,100,True,False,False,0,0,483264
10,100,600,100,False,True,False,0,0,485984
10,100,100,600,False,False,True,0,0,473868
11,600,100,100,True,False,False,0,0,473044
11,100,600,100,False,True,False,0,0,487224
11,100,100,600,False,False,True,0,0,486812
12,600,100,100,True,False,False,0,0,491876
12,100,600,100,False,True,False,0,0,482552
12,100,100,600,False,False,True,0,0,477088
13,600,100,100,True,False,False,0,0,474500
13,100,600,100,False,True,False,0,0,489072
13,100,100,600,False,False,True,0,0,478620
14,600,100,100,True,False,False,0,0,475736
14,100,600,100,False,True,False,0,0,478696
14,100,100,600,False,False,True,0,0,480768
15,600,100,100,True,False,False,0,0,484308
15,100,600,100,False,True,False,0,0,488560
15,100,100,600,False,False,True,0,0,484268
16,600,100,100,True,False,False,0,0,480504
16,100,600,100,False,True,False,0,0,480832
16,100,100,600,False,False,True,0,0,487824
17,600,100,100,True,False,False,0,0,485152
17,100,600,100,False,True,False,0,0,486836
17,100,100,600,False,False,True,0,0,481112
18,600,100,100,True,False,False,0,0,481672
18,100,600,100,False,True,False,0,0,481496
18,100,100,600,False,False,True,0,0,480356
19,600,100,100,True,False,False,0,0,480892
19,100,600,100,False,True,False,0,0,486372
19,100,100,600,False,False,True,0,0,483248
20,600,100,100,True,False,False,0,0,480392
20,100,600,100,False,True,False,0,0,477660
20,100,100,600,False,False,True,0,0,483740
21,600,100,100,True,False,False,0,0,483504
21,100,600,100,False,True,False,0,0,484908
21,100,100,600,False,False,True,0,0,475972
22,600,100,100,True,False,False,0,0,482036
22,100,600,100,False,True,False,0,0,486940
22,100,100,600,False,False,True,0,0,482108
23,600,100,100,True,False,False,0,0,474884
23,100,600,100,False,True,False,0,0,504552
23,100,100,600,False,False,True,0,0,483716
24,600,100,100,True,False,False,0,0,488900
24,100,600,100,False,True,False,0,0,488824
24,100,100,600,False,False,True,0,0,481100
25,600,100,100,True,False,False,0,0,479552
25,100,600,100,False,True,False,0,0,482876
25,100,100,600,False,False,True,0,0,479828
26,600,100,100,True,False,False,0,0,481124
26,100,600,100,False,True,False,0,0,483048
26,100,100,600,False,False,True,0,0,512420
27,600,100,100,True,False,False,0,0,480708
27,100,600,100,False,True,False,0,0,508528
27,100,100,600,False,False,True,0,0,482992
28,600,100,100,True,False,False,0,0,508804
28,100,600,100,False,True,False,0,0,480628
28,100,100,600,False,False,True,0,0,480468
29,600,100,100,True,False,False,0,0,483760
29,100,600,100,False,True,False,0,0,488628
29,100,100,600,False,False,True,0,0,486984
30,600,100,100,True,False,False,0,0,479668
30,100,600,100,False,True,False,0,0,487304
30,100,100,600,False,False,True,0,0,486472
31,600,100,100,True,False,False,0,0,514768
31,100,600,100,False,True,False,0,0,484404
31,100,100,600,False,False,True,0,0,510896
32,600,100,100,True,False,False,0,0,483392
32,100,600,100,False,True,False,0,0,510960
32,100,100,600,False,False,True,0,0,484396
33,600,100,100,True,False,False,0,0,478460
33,100,600,100,False,True,False,0,0,500920
33,100,100,600,False,False,True,0,0,485572
34,600,100,100,True,False,False,0,0,499804
34,100,600,100,False,True,False,0,0,483352
34,100,100,600,False,False,True,0,0,501696
35,600,100,100,True,False,False,0,0,503020
35,100,600,100,False,True,False,0,0,478832
35,100,100,600,False,False,True,0,0,512172
1,800,100,100,True,False,False,0,0,506116
1,100,800,100,False,True,False,0,0,499088
1,100,100,800,False,False,True,0,0,502820
2,800,100,100,True,False,False,0,0,495272
2,100,800,100,False,True,False,0,0,496820
2,100,100,800,False,False,True,0,0,527980
3,800,100,100,True,False,False,0,0,499572
3,100,800,100,False,True,False,0,0,526008
3,100,100,800,False,False,True,0,0,497504
4,800,100,100,True,False,False,0,0,505008
4,100,800,100,False,True,False,0,0,499120
4,100,100,800,False,False,True,0,0,511728
5,800,100,100,True,False,False,0,0,494192
5,100,800,100,False,True,False,0,0,491456
5,100,100,800,False,False,True,0,0,499004
6,800,100,100,True,False,False,0,0,503500
6,100,800,100,False,True,False,0,0,502188
6,100,100,800,False,False,True,0,0,521036
7,800,100,100,True,False,False,0,0,504220
7,100,800,100,False,True,False,0,0,502160
7,100,100,800,False,False,True,0,0,500004
8,800,100,100,True,False,False,0,0,499048
8,100,800,100,False,True,False,0,0,492660
8,100,100,800,False,False,True,0,0,493292
9,800,100,100,True,False,False,0,0,513124
9,100,800,100,False,True,False,0,0,497624
9,100,100,800,False,False,True,0,0,499344
10,800,100,100,True,False,False,0,0,529304
10,100,800,100,False,True,False,0,0,508020
10,100,100,800,False,False,True,0,0,498232
11,800,100,100,True,False,False,0,0,496196
11,100,800,100,False,True,False,0,0,499088
11,100,100,800,False,False,True,0,0,496568
12,800,100,100,True,False,False,0,0,522872
12,100,800,100,False,True,False,0,0,504124
12,100,100,800,False,False,True,0,0,505948
13,800,100,100,True,False,False,0,0,496864
13,100,800,100,False,True,False,0,0,497364
13,100,100,800,False,False,True,0,0,495556
14,800,100,100,True,False,False,0,0,496484
14,100,800,100,False,True,False,0,0,515460
14,100,100,800,False,False,True,0,0,508628
15,800,100,100,True,False,False,0,0,502412
15,100,800,100,False,True,False,0,0,496900
15,100,100,800,False,False,True,0,0,492520
16,800,100,100,True,False,False,0,0,499688
16,100,800,100,False,True,False,0,0,496888
16,100,100,800,False,False,True,0,0,499040
17,800,100,100,True,False,False,0,0,505080
17,100,800,100,False,True,False,0,0,499416
17,100,100,800,False,False,True,0,0,494976
18,800,100,100,True,False,False,0,0,525680
18,100,800,100,False,True,False,0,0,487312
18,100,100,800,False,False,True,0,0,510492
19,800,100,100,True,False,False,0,0,492548
19,100,800,100,False,True,False,0,0,500536
19,100,100,800,False,False,True,0,0,504072
20,800,100,100,True,False,False,0,0,502896
20,100,800,100,False,True,False,0,0,495452
20,100,100,800,False,False,True,0,0,500296
21,800,100,100,True,False,False,0,0,502368
21,100,800,100,False,True,False,0,0,530644
21,100,100,800,False,False,True,0,0,490480
22,800,100,100,True,False,False,0,0,507820
22,100,800,100,False,True,False,0,0,493868
22,100,100,800,False,False,True,0,0,526660
23,800,100,100,True,False,False,0,0,508600
23,100,800,100,False,True,False,0,0,496812
23,100,100,800,False,False,True,0,0,507364
24,800,100,100,True,False,False,0,0,499940
24,100,800,100,False,True,False,0,0,527672
24,100,100,800,False,False,True,0,0,495664
25,800,100,100,True,False,False,0,0,494672
25,100,800,100,False,True,False,0,0,532084
25,100,100,800,False,False,True,0,0,501544
26,800,100,100,True,False,False,0,0,493496
26,100,800,100,False,True,False,0,0,499820
26,100,100,800,False,False,True,0,0,514060
27,800,100,100,True,False,False,0,0,504084
27,100,800,100,False,True,False,0,0,494848
27,100,100,800,False,False,True,0,0,499140
28,800,100,100,True,False,False,0,0,506680
28,100,800,100,False,True,False,0,0,510452
28,100,100,800,False,False,True,0,0,494528
29,800,100,100,True,False,False,0,0,496780
29,100,800,100,False,True,False,0,0,488576
29,100,100,800,False,False,True,0,0,499808
30,800,100,100,True,False,False,0,0,498976
30,100,800,100,False,True,False,0,0,497316
30,100,100,800,False,False,True,0,0,498792
31,800,100,100,True,False,False,0,0,504952
31,100,800,100,False,True,False,0,0,512292
31,100,100,800,False,False,True,0,0,521308
32,800,100,100,True,False,False,0,0,500792
32,100,800,100,False,True,False,0,0,497096
32,100,100,800,False,False,True,0,0,497864
33,800,100,100,True,False,False,0,0,496440
33,100,800,100,False,True,False,0,0,497840
33,100,100,800,False,False,True,0,0,503484
34,800,100,100,True,False,False,0,0,493440
34,100,800,100,False,True,False,0,0,496744
34,100,100,800,False,False,True,0,0,497816
35,800,100,100,True,False,False,0,0,495392
35,100,800,100,False,True,False,0,0,496880
35,100,100,800,False,False,True,0,0,495200
1,1000,100,100,True,False,False,0,0,543792
1,100,1000,100,False,True,False,0,0,512352
1,100,100,1000,False,False,True,0,0,530308
2,1000,100,100,True,False,False,0,0,510372
2,100,1000,100,False,True,False,0,0,516052
2,100,100,1000,False,False,True,0,0,523104
3,1000,100,100,True,False,False,0,0,514584
3,100,1000,100,False,True,False,0,0,520868
3,100,100,1000,False,False,True,0,0,535276
4,1000,100,100,True,False,False,0,0,515700
4,100,1000,100,False,True,False,0,0,513716
4,100,100,1000,False,False,True,0,0,517640
5,1000,100,100,True,False,False,0,0,508576
5,100,1000,100,False,True,False,0,0,516588
5,100,100,1000,False,False,True,0,0,511560
6,1000,100,100,True,False,False,0,0,507112
6,100,1000,100,False,True,False,0,0,510176
6,100,100,1000,False,False,True,0,0,517708
7,1000,100,100,True,False,False,0,0,516388
7,100,1000,100,False,True,False,0,0,543212
7,100,100,1000,False,False,True,0,0,520248
8,1000,100,100,True,False,False,0,0,514376
8,100,1000,100,False,True,False,0,0,512608
8,100,100,1000,False,False,True,0,0,510872
9,1000,100,100,True,False,False,0,0,519928
9,100,1000,100,False,True,False,0,0,515032
9,100,100,1000,False,False,True,0,0,539200
10,1000,100,100,True,False,False,0,0,536324
10,100,1000,100,False,True,False,0,0,538232
10,100,100,1000,False,False,True,0,0,522064
11,1000,100,100,True,False,False,0,0,512836
11,100,1000,100,False,True,False,0,0,513224
11,100,100,1000,False,False,True,0,0,506772
12,1000,100,100,True,False,False,0,0,522392
12,100,1000,100,False,True,False,0,0,522420
12,100,100,1000,False,False,True,0,0,515788
13,1000,100,100,True,False,False,0,0,518176
13,100,1000,100,False,True,False,0,0,510000
13,100,100,1000,False,False,True,0,0,515008
14,1000,100,100,True,False,False,0,0,511068
14,100,1000,100,False,True,False,0,0,509816
14,100,100,1000,False,False,True,0,0,511408
15,1000,100,100,True,False,False,0,0,520964
15,100,1000,100,False,True,False,0,0,511680
15,100,100,1000,False,False,True,0,0,508296
16,1000,100,100,True,False,False,0,0,516824
16,100,1000,100,False,True,False,0,0,519024
16,100,100,1000,False,False,True,0,0,517172
17,1000,100,100,True,False,False,0,0,511708
17,100,1000,100,False,True,False,0,0,509004
17,100,100,1000,False,False,True,0,0,510812
18,1000,100,100,True,False,False,0,0,511512
18,100,1000,100,False,True,False,0,0,518680
18,100,100,1000,False,False,True,0,0,515616
19,1000,100,100,True,False,False,0,0,520780
19,100,1000,100,False,True,False,0,0,515792
19,100,100,1000,False,False,True,0,0,513384
20,1000,100,100,True,False,False,0,0,509696
20,100,1000,100,False,True,False,0,0,512744
20,100,100,1000,False,False,True,0,0,532608
21,1000,100,100,True,False,False,0,0,546508
21,100,1000,100,False,True,False,0,0,515480
21,100,100,1000,False,False,True,0,0,508856
22,1000,100,100,True,False,False,0,0,513588
22,100,1000,100,False,True,False,0,0,539160
22,100,100,1000,False,False,True,0,0,523104
23,1000,100,100,True,False,False,0,0,518252
23,100,1000,100,False,True,False,0,0,522212
23,100,100,1000,False,False,True,0,0,514240
24,1000,100,100,True,False,False,0,0,511120
24,100,1000,100,False,True,False,0,0,515636
24,100,100,1000,False,False,True,0,0,517120
25,1000,100,100,True,False,False,0,0,520084
25,100,1000,100,False,True,False,0,0,512220
25,100,100,1000,False,False,True,0,0,511816
26,1000,100,100,True,False,False,0,0,514504
26,100,1000,100,False,True,False,0,0,512384
26,100,100,1000,False,False,True,0,0,516644
27,1000,100,100,True,False,False,0,0,524584
27,100,1000,100,False,True,False,0,0,508592
27,100,100,1000,False,False,True,0,0,509872
28,1000,100,100,True,False,False,0,0,516088
28,100,1000,100,False,True,False,0,0,519268
28,100,100,1000,False,False,True,0,0,512324
29,1000,100,100,True,False,False,0,0,513692
29,100,1000,100,False,True,False,0,0,506904
29,100,100,1000,False,False,True,0,0,517356
30,1000,100,100,True,False,False,0,0,517924
30,100,1000,100,False,True,False,0,0,510588
30,100,100,1000,False,False,True,0,0,514384
31,1000,100,100,True,False,False,0,0,508780
31,100,1000,100,False,True,False,0,0,511416
31,100,100,1000,False,False,True,0,0,520416
32,1000,100,100,True,False,False,0,0,509972
32,100,1000,100,False,True,False,0,0,519208
32,100,100,1000,False,False,True,0,0,513960
33,1000,100,100,True,False,False,0,0,533212
33,100,1000,100,False,True,False,0,0,511616
33,100,100,1000,False,False,True,0,0,513096
34,1000,100,100,True,False,False,0,0,508584
34,100,1000,100,False,True,False,0,0,516416
34,100,100,1000,False,False,True,0,0,511788
35,1000,100,100,True,False,False,0,0,514500
35,100,1000,100,False,True,False,0,0,512648
35,100,100,1000,False,False,True,0,0,514388
1,1200,100,100,True,False,False,0,0,526588
1,100,1200,100,False,True,False,0,0,524360
1,100,100,1200,False,False,True,0,0,524544
2,1200,100,100,True,False,False,0,0,523312
2,100,1200,100,False,True,False,0,0,527456
2,100,100,1200,False,False,True,0,0,526876
3,1200,100,100,True,False,False,0,0,530980
3,100,1200,100,False,True,False,0,0,527636
3,100,100,1200,False,False,True,0,0,525184
4,1200,100,100,True,False,False,0,0,531880
4,100,1200,100,False,True,False,0,0,527264
4,100,100,1200,False,False,True,0,0,529304
5,1200,100,100,True,False,False,0,0,533008
5,100,1200,100,False,True,False,0,0,525668
5,100,100,1200,False,False,True,0,0,526328
6,1200,100,100,True,False,False,0,0,527428
6,100,1200,100,False,True,False,0,0,521660
6,100,100,1200,False,False,True,0,0,530360
7,1200,100,100,True,False,False,0,0,525464
7,100,1200,100,False,True,False,0,0,533068
7,100,100,1200,False,False,True,0,0,531228
8,1200,100,100,True,False,False,0,0,536004
8,100,1200,100,False,True,False,0,0,530980
8,100,100,1200,False,False,True,0,0,535380
9,1200,100,100,True,False,False,0,0,533224
9,100,1200,100,False,True,False,0,0,532620
9,100,100,1200,False,False,True,0,0,533248
10,1200,100,100,True,False,False,0,0,521332
10,100,1200,100,False,True,False,0,0,533036
10,100,100,1200,False,False,True,0,0,528032
11,1200,100,100,True,False,False,0,0,527788
11,100,1200,100,False,True,False,0,0,533844
11,100,100,1200,False,False,True,0,0,536096
12,1200,100,100,True,False,False,0,0,532244
12,100,1200,100,False,True,False,0,0,526052
12,100,100,1200,False,False,True,0,0,528968
13,1200,100,100,True,False,False,0,0,534972
13,100,1200,100,False,True,False,0,0,520388
13,100,100,1200,False,False,True,0,0,533352
14,1200,100,100,True,False,False,0,0,549396
14,100,1200,100,False,True,False,0,0,532588
14,100,100,1200,False,False,True,0,0,521904
15,1200,100,100,True,False,False,0,0,532520
15,100,1200,100,False,True,False,0,0,527580
15,100,100,1200,False,False,True,0,0,528152
16,1200,100,100,True,False,False,0,0,530616
16,100,1200,100,False,True,False,0,0,529528
16,100,100,1200,False,False,True,0,0,527028
17,1200,100,100,True,False,False,0,0,530560
17,100,1200,100,False,True,False,0,0,534716
17,100,100,1200,False,False,True,0,0,523628
18,1200,100,100,True,False,False,0,0,527384
18,100,1200,100,False,True,False,0,0,527556
18,100,100,1200,False,False,True,0,0,528764
19,1200,100,100,True,False,False,0,0,523512
19,100,1200,100,False,True,False,0,0,529496
19,100,100,1200,False,False,True,0,0,532328
20,1200,100,100,True,False,False,0,0,537640
20,100,1200,100,False,True,False,0,0,531260
20,100,100,1200,False,False,True,0,0,523396
21,1200,100,100,True,False,False,0,0,554144
21,100,1200,100,False,True,False,0,0,531092
21,100,100,1200,False,False,True,0,0,533508
22,1200,100,100,True,False,False,0,0,527324
22,100,1200,100,False,True,False,0,0,524964
22,100,100,1200,False,False,True,0,0,528640
23,1200,100,100,True,False,False,0,0,568588
23,100,1200,100,False,True,False,0,0,524832
23,100,100,1200,False,False,True,0,0,526120
24,1200,100,100,True,False,False,0,0,526784
24,100,1200,100,False,True,False,0,0,529076
24,100,100,1200,False,False,True,0,0,529356
25,1200,100,100,True,False,False,0,0,527952
25,100,1200,100,False,True,False,0,0,532652
25,100,100,1200,False,False,True,0,0,527952
26,1200,100,100,True,False,False,0,0,527968
26,100,1200,100,False,True,False,0,0,528052
26,100,100,1200,False,False,True,0,0,520648
27,1200,100,100,True,False,False,0,0,539748
27,100,1200,100,False,True,False,0,0,528444
27,100,100,1200,False,False,True,0,0,530804
28,1200,100,100,True,False,False,0,0,535976
28,100,1200,100,False,True,False,0,0,521472
28,100,100,1200,False,False,True,0,0,525908
29,1200,100,100,True,False,False,0,0,546668
29,100,1200,100,False,True,False,0,0,524972
29,100,100,1200,False,False,True,0,0,543408
30,1200,100,100,True,False,False,0,0,534632
30,100,1200,100,False,True,False,0,0,532364
30,100,100,1200,False,False,True,0,0,538108
31,1200,100,100,True,False,False,0,0,528776
31,100,1200,100,False,True,False,0,0,531680
31,100,100,1200,False,False,True,0,0,523864
32,1200,100,100,True,False,False,0,0,524768
32,100,1200,100,False,True,False,0,0,525156
32,100,100,1200,False,False,True,0,0,527512
33,1200,100,100,True,False,False,0,0,520576
33,100,1200,100,False,True,False,0,0,526536
33,100,100,1200,False,False,True,0,0,525400
34,1200,100,100,True,False,False,0,0,529824
34,100,1200,100,False,True,False,0,0,530232
34,100,100,1200,False,False,True,0,0,529740
35,1200,100,100,True,False,False,0,0,527836
35,100,1200,100,False,True,False,0,0,524008
35,100,100,1200,False,False,True,0,0,527996
1,1400,100,100,True,False,False,0,0,541440
1,100,1400,100,False,True,False,0,0,538000
1,100,100,1400,False,False,True,0,0,543104
2,1400,100,100,True,False,False,0,0,540728
2,100,1400,100,False,True,False,0,0,548360
2,100,100,1400,False,False,True,0,0,544796
3,1400,100,100,True,False,False,0,0,554008
3,100,1400,100,False,True,False,0,0,538608
3,100,100,1400,False,False,True,0,0,544588
4,1400,100,100,True,False,False,0,0,541544
4,100,1400,100,False,True,False,0,0,542508
4,100,100,1400,False,False,True,0,0,545280
5,1400,100,100,True,False,False,0,0,561964
5,100,1400,100,False,True,False,0,0,549644
5,100,100,1400,False,False,True,0,0,542368
6,1400,100,100,True,False,False,0,0,545140
6,100,1400,100,False,True,False,0,0,539344
6,100,100,1400,False,False,True,0,0,540696
7,1400,100,100,True,False,False,0,0,548344
