iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
16,100,600,100,False,True,False,13092,113008,428528
16,100,100,600,False,False,True,11044,112300,427812
17,600,100,100,True,False,False,13484,106512,422120
17,100,600,100,False,True,False,11284,114712,430248
17,100,100,600,False,False,True,13332,110752,426212
18,600,100,100,True,False,False,11276,116500,431828
18,100,600,100,False,True,False,11656,106956,422300
18,100,100,600,False,False,True,11124,117204,432932
19,600,100,100,True,False,False,13576,112836,428128
19,100,600,100,False,True,False,11360,116500,431860
19,100,100,600,False,False,True,11768,131404,446828
20,600,100,100,True,False,False,11480,117120,432488
20,100,600,100,False,True,False,11080,117252,432788
20,100,100,600,False,False,True,11528,114316,429900
21,600,100,100,True,False,False,11308,114796,430320
21,100,600,100,False,True,False,11176,114964,430496
21,100,100,600,False,False,True,11340,112216,427688
22,600,100,100,True,False,False,13296,106456,421816
22,100,600,100,False,True,False,11472,112816,428452
22,100,100,600,False,False,True,13396,110068,425608
23,600,100,100,True,False,False,11180,111516,427072
23,100,600,100,False,True,False,15444,108616,424120
23,100,100,600,False,False,True,13280,108952,424452
24,600,100,100,True,False,False,13508,104376,419800
24,100,600,100,False,True,False,11552,113152,428520
24,100,100,600,False,False,True,11112,108932,424364
25,600,100,100,True,False,False,11372,112624,428180
25,100,600,100,False,True,False,13288,108992,424576
25,100,100,600,False,False,True,11692,112440,427992
26,600,100,100,True,False,False,11008,111892,427240
26,100,600,100,False,True,False,11528,116808,432344
26,100,100,600,False,False,True,11172,116944,432316
27,600,100,100,True,False,False,11528,116868,432376
27,100,600,100,False,True,False,13268,108980,424612
27,100,100,600,False,False,True,11196,113976,429428
28,600,100,100,True,False,False,11424,111460,426700
28,100,600,100,False,True,False,11748,121108,436532
28,100,100,600,False,False,True,11232,111500,426908
29,600,100,100,True,False,False,13672,108404,423848
29,100,600,100,False,True,False,13352,112872,428344
29,100,100,600,False,False,True,11044,117404,432876
30,600,100,100,True,False,False,11268,110616,426060
30,100,600,100,False,True,False,11056,109784,424960
30,100,100,600,False,False,True,11580,110468,426008
31,600,100,100,True,False,False,13508,115832,431272
31,100,600,100,False,True,False,13584,112464,428048
31,100,100,600,False,False,True,11408,114884,430604
32,600,100,100,True,False,False,11352,112452,428148
32,100,600,100,False,True,False,11468,115380,430840
32,100,100,600,False,False,True,13472,111464,426800
33,600,100,100,True,False,False,11492,113144,428484
33,100,600,100,False,True,False,11032,110748,426100
33,100,100,600,False,False,True,11532,112824,428076
34,600,100,100,True,False,False,11432,108544,424072
34,100,600,100,False,True,False,13508,110616,426068
34,100,100,600,False,False,True,11308,108488,423864
35,600,100,100,True,False,False,11376,117144,432536
35,100,600,100,False,True,False,13488,114764,430244
35,100,100,600,False,False,True,13688,110164,425632
1,800,100,100,True,False,False,11228,130384,539668
1,100,800,100,False,True,False,11272,130576,539876
1,100,100,800,False,False,True,13184,126464,535784
2,800,100,100,True,False,False,13052,130368,539620
2,100,800,100,False,True,False,13548,129944,539080
2,100,100,800,False,False,True,11464,123908,533048
3,800,100,100,True,False,False,11420,128148,537512
3,100,800,100,False,True,False,11540,130604,539896
3,100,100,800,False,False,True,13452,126548,535760
4,800,100,100,True,False,False,11072,130412,539548
4,100,800,100,False,True,False,13428,125468,534896
4,100,100,800,False,False,True,11304,127240,536432
5,800,100,100,True,False,False,11144,121284,530472
5,100,800,100,False,True,False,13400,126504,535876
5,100,100,800,False,False,True,11128,127760,537008
6,800,100,100,True,False,False,13848,128368,537680
6,100,800,100,False,True,False,11044,126732,535868
6,100,100,800,False,False,True,11464,124768,533984
7,800,100,100,True,False,False,11048,127020,536316
7,100,800,100,False,True,False,11008,126116,535220
7,100,100,800,False,False,True,11640,130664,540008
8,800,100,100,True,False,False,11104,129460,538584
8,100,800,100,False,True,False,13652,122380,531648
8,100,100,800,False,False,True,11004,130912,540304
9,800,100,100,True,False,False,13556,127572,536824
9,100,800,100,False,True,False,11812,130416,539572
9,100,100,800,False,False,True,11324,128164,537548
10,800,100,100,True,False,False,11236,130824,540048
10,100,800,100,False,True,False,13668,125980,535276
10,100,100,800,False,False,True,11152,131304,540432
11,800,100,100,True,False,False,11540,132916,542260
11,100,800,100,False,True,False,13576,125928,535108
11,100,100,800,False,False,True,11292,130508,539864
12,800,100,100,True,False,False,11800,132944,542296
12,100,800,100,False,True,False,13040,123440,532716
12,100,100,800,False,False,True,11228,127168,536532
13,800,100,100,True,False,False,13248,128416,537504
13,100,800,100,False,True,False,13628,124448,533588
13,100,100,800,False,False,True,11400,128748,537828
14,800,100,100,True,False,False,11340,126212,535292
14,100,800,100,False,True,False,11872,127664,536952
14,100,100,800,False,False,True,11424,132492,541800
15,800,100,100,True,False,False,13048,125064,534416
15,100,800,100,False,True,False,13164,121284,530476
15,100,100,800,False,False,True,11580,123528,532660
16,800,100,100,True,False,False,11396,133868,543176
16,100,800,100,False,True,False,11524,123936,533196
16,100,100,800,False,False,True,13044,130992,540320
17,800,100,100,True,False,False,11088,126800,536228
17,100,800,100,False,True,False,11480,124364,533800
17,100,100,800,False,False,True,11400,124872,533988
18,800,100,100,True,False,False,11220,126616,535804
18,100,800,100,False,True,False,11220,129368,538488
18,100,100,800,False,False,True,11140,131412,540564
19,800,100,100,True,False,False,11044,127352,536732
19,100,800,100,False,True,False,11364,127460,536708
19,100,100,800,False,False,True,11004,129144,538224
20,800,100,100,True,False,False,11472,125584,534836
20,100,800,100,False,True,False,13488,125860,535100
20,100,100,800,False,False,True,11784,125000,534144
21,800,100,100,True,False,False,13388,130148,539588
21,100,800,100,False,True,False,11312,129568,538908
21,100,100,800,False,False,True,11112,131396,540664
22,800,100,100,True,False,False,11496,124160,533448
22,100,800,100,False,True,False,11208,130588,539772
22,100,100,800,False,False,True,13208,128452,537616
23,800,100,100,True,False,False,11444,130868,540208
23,100,800,100,False,True,False,11196,126548,536096
23,100,100,800,False,False,True,11536,127288,536648
24,800,100,100,True,False,False,11468,126088,535212
24,100,800,100,False,True,False,13232,124800,533996
24,100,100,800,False,False,True,13140,118648,527764
25,800,100,100,True,False,False,11460,128620,537788
25,100,800,100,False,True,False,11452,128700,538052
25,100,100,800,False,False,True,11052,134168,543260
26,800,100,100,True,False,False,11464,128252,537520
26,100,800,100,False,True,False,11200,123900,533192
26,100,100,800,False,False,True,11308,131156,540420
27,800,100,100,True,False,False,11372,128320,537488
27,100,800,100,False,True,False,11312,131648,540924
27,100,100,800,False,False,True,13680,128868,538100
28,800,100,100,True,False,False,10940,131980,541368
28,100,800,100,False,True,False,11280,134532,543892
28,100,100,800,False,False,True,13316,119800,529084
29,800,100,100,True,False,False,11212,131212,540336
29,100,800,100,False,True,False,11168,124980,534240
29,100,100,800,False,False,True,13052,126952,536052
30,800,100,100,True,False,False,13336,128276,537456
30,100,800,100,False,True,False,11456,123984,533248
30,100,100,800,False,False,True,11196,122772,532068
31,800,100,100,True,False,False,10968,127228,536624
31,100,800,100,False,True,False,11144,132176,541488
31,100,100,800,False,False,True,11156,128788,538204
32,800,100,100,True,False,False,13568,124736,534084
